,review_id,user_id,business_id,stars,useful,funny,cool,text,date
6381401,-4BaZFgKH-5yLBVkU5JIvQ,g_-z7U0bCwLdlUH3NIrsnw,wPi7p5fZyGTOjDU28IlTqA,5,5,4,4,"First time I went to Woody's was when MSTRKRFT was spinning and it was a cool place with shirtless  bartenders.  The 2nd, 3rd, and 4th time I went with my gay friend and it was a cool place with shirtless bartenders.  

Drinks are expensive.  The company, fun.  Potential to meet everyone in the gayborhood, high.  

The first floor is where you go to get drinks and mingle, but if you like to dance your rear-end off, the second floor is THE PLACE to be.  Everyone is uber-friendly and loves dancing.  Downside is that  you have to pay cover to get onto the dance floor.  I kinda just move with the ebb and flow of the place.  Chill out on the first floor, then move up to the 2nd floor bar outside of the dance floor area and chat it up with new friends and finally, pay cover to get onto the dance floor.  Afterwards, everyone heads over to the Midtown diner.  

An all around good time that I can only do about once a month (if even) because too much fun in one night = hangovers the next day.",2008-05-29 17:26:53
6381622,hG3mJJagWsc5zg2LIQTY8g,j--CJrnHKgqeOOuK1nuVWw,wPi7p5fZyGTOjDU28IlTqA,4,2,0,0,"Fun place with a couple friendly staff members, and a couple who are less than friendly. I get that the bar is in a hoppin' part of town, but when I was told my drink was 10 bucks, I nearly fell off my bar stool. SOBER. 10 bucks for 1 cocktail is insane, considering the bar at my hotel was CHEAPER! (1 dollar cheaper, but whatever. My Jew ass would rather spend 10 with tip than 11. No? 

DJ price was playing amazing music, and the songs are accompanied by their original videos that you can watch on all the tv's they have there. It's a cool place, but I went somewhere else to spend less money after my second drink. 22 bucks gone. Boo.",2014-06-16 21:47:50
6383084,SZzJirjFsNdbsIo2sO-40A,_4SntAIQYfGdPtWdTBUTHQ,wPi7p5fZyGTOjDU28IlTqA,3,1,0,0,"Woody's is ok. There's nothing terribly special about it.

The problem is that it's the only really big gay bar in Philly (althoyugh 12th Air is kind of big in a weird way). So the gays are all kind of forced to go there and have gotten used to it.

From what I hear, the owner has somewhat selfishly and greedily elbowed out any competition from potential new gay bars which is sad.

Having lived in Philly for many years and now living in SF, it is clear that Philly really does need some diversity in its gay night life.

(sigh)

But admittedly, this is where I end up usually because no one wants to go anywhere else.",2007-07-30 22:44:35
6384385,I8xi3rkXqxW2lFh8nun-vw,OKBQfLKHgFJ81DnJPEvoUQ,CeNiaICi59dWhfzfKnh8lQ,3,2,2,1,"Gretchen: OMG that is so fetch. Regina: what is fetch! Gretchen: its like slang; from England. Regina: Gretchen stop trying to make fetch happen, its not going to happen.-Mean Girls

I have been accused by my friends of trying to ""make Stir happen."" I have come to Stir for Happy Hour and $1 Drink Thursdays from 9-11, both were fun and I suggest a visit.

On the negative side, I have come here for a few events that were huge disappointments, one being a riot grrl night where there was no riot grrl music played, and once for quizzo where the person who ran it just didn't show up.

Hit or Miss for ""event"" type nights. Could be a better place to meet someone than other gay bars? I like the diverse crowd and friendly service.",2010-10-14 15:36:10
6384609,gs56CZOrWq86VAolYFbkAg,toQe9adQWV7iC7KM_eugsA,wPi7p5fZyGTOjDU28IlTqA,4,4,0,3,"Since the renovation, I would no longer call Woody's a gay bar. I would call it gay-esque. The bar downstairs is great. The large beer selection makes it acceptable for straight men to make a trip to the gayborhood. You also have the option of really strong drinks. Almost too strong. Shh. I didn't say that. 

The upstairs bar has no taps anymore, but is now a dance floor, and it was really fun on a Thursday night. There were a lot of straight people, hence why I think Woody's is now more straight friendly. 

I haven't been to the main dance floor yet or tried the food, but maybe soon. 

Also, make sure you go to the downstairs bathroom. The hand dryers are amazing. Seriously.",2012-05-01 21:33:22
6385032,VcuMrI5xp_Tj1BbA4XatrA,Jt3GylPuH64uA3zTdbMdCg,wPi7p5fZyGTOjDU28IlTqA,3,0,0,0,"I regret to say Woody's didn't live up to the hype I had heard about it, unfortunately.  Came in with 2 friends on a Friday night but it really wasn't as hoppin' as I expected it to be.  Decent selection of drinks at the bar and a cafe in the back but didn't get any food.   That being said, we didn't stick around long, even though we did meet some cool people.  I might possibly be back, but with hopes that it'll be more social.",2010-03-27 16:14:17
6385892,PuqEXXpZhxUZMsz1JAymDg,YuZrnU8DvMQk-v4iBqWv_w,wPi7p5fZyGTOjDU28IlTqA,2,3,2,2,"Woody's stopped being appealing when I turned 22. 

The craziest night at Woody's tends to be Wednesday - College Night! The Under-21's enter through a side door that leads directly upstairs to the dance floor - which is usually PACKED. I mean sweaty, bumpy, crazy packed. And not just packed with queer kids - there are usually a lot of straight kids too. It's impossible to get a drink, it's impossible to not get spilled on, and it's impossible to find a spot on the dance floor. On the one hand, it's an ego-booster because you're guaranteed to get hit on 5 or 6 times in a night (just because there are so many people there!) ....on the other hand, you may not wanna get hit on by the people you get hit on, and in a sweaty crazy-crowded room there's not too much you can do about it. Go with a big group of friends! Friends make it fun, and friends can be bodyguards too. 

If you are 21 (I was very excited to finally turn 21!) you get to cross the dance floor and go down the other staircase that leads to the bar downstairs. But sadly, the bar's not that much fun. Usually pretty empty, or even if it's full, not too friendly. 

Overall, I have three things to say about Wednsday at Woody's: I wish it were gayer, I wish it were less like a frat party, and I wish it were less sketchy. (Although when I'm over 21 and surrounded by sweaty college kids, I feel pretty sketchy myself!)",2011-01-13 15:38:35
6386669,nnEUbGTZzRLlFqTSgZz-vw,X8sgCwr1xIkmTItsxYrsyw,FCBrbR6GpRop7DCMQ1tpZA,3,0,0,0,"So, after a long hiatus, we visited tonight and things may be getting a bit better. Although low lighting hides the need for a remodel, there is a crowd peppered with some of the old favorites. Still a bit ""grungy"" but a step up from where this bar has been for the last few years. We shall see what Eagles Season brings!",2013-08-24 03:40:01
6387263,JOQwWfXIOJf1RZ7JptvYMw,QazkpP9bEJYgXqNqwboKlw,wPi7p5fZyGTOjDU28IlTqA,1,0,0,0,"I asked for a specific kind of drink and it took 3 other bartenders to try their best to make it and they still made the drink wrong. Bartenders need to all be trained or more experienced. Not being satisfied with the drink, I refused to pay for it, and an hour later I asked for a different drink and the bartender refused to serve me because I refused to drink the drink I never asked for. Horrible bar tending staff.",2013-08-17 15:20:33
6387693,A1kiQC1KDbp3AtISIFMvsg,4Oe9AHd1cV-6Hrk5n-xHuA,CeNiaICi59dWhfzfKnh8lQ,5,0,0,0,"If you haven't been in to see Will (Tues, Thurs, Sun) you're missing out. Fair on the drinks - unfair on the flirt. ;-)",2015-08-21 04:22:29
6390001,zqbZPP_OWsLL_TQtJz-Jtg,ETrqcr5pCUIF29BFvYThMQ,wPi7p5fZyGTOjDU28IlTqA,1,9,2,0,"Over priced drinks, conceited bartenders who swear they have better things to do, racist security, latin nights and weekends way too packed, bad if you have public anxiety.",2017-03-09 03:07:10
6392040,M7QLXAMCrMj8oaIAnMSI4w,WpwNKREGAs6HzghyRSW-uA,wPi7p5fZyGTOjDU28IlTqA,3,2,0,0,"Came here on a Tuesday so it was dead, but we wanted to get some drinks. The only part open was the downstairs which looked nice. The bartender was nice and made sure we were helped immediately. I thought the drinks were a bit overpriced ($20 for 2 vodka crans) and not that strong. I would go here again but maybe when it's a bit more lively and it's worth spending the money on drinks.",2014-02-28 02:56:34
6394807,yM86TEB7A4UZiFl0M-o1cQ,STuXm6eI_lKJmLqlWUDD3w,wPi7p5fZyGTOjDU28IlTqA,4,3,0,3,"Woody's has one of the best dancefloors in the city, and the recent change of ownership has brought a new energy to the place.  There is a friendly vibe, and you can really find anything  you want.  The pub and main bars are for drinking and chatting, or you can Yelp at one of the computers upstairs in the cyber bar!  For picky drinkers, stick with the lower level bars - the more ""veteran"" bartenders work down there - they know how to make anything!  Plus you can order yummy bar food too - we all know what happens after a few strong drinks on an empty stomach!

As far as the dance bar goes, there is a latin night, country/western night, and 18+ night.  Fridays and Saturdays are packed with locals and tourists alike, and HOT strippers!

Enjoy!",2007-08-24 18:00:33
6395832,CKbtfr7kaPh_bbMKqT3o0A,8eoJqXX2qkj4I7cRZhXE6w,wPi7p5fZyGTOjDU28IlTqA,4,12,9,1,"After a nearly unanimous vote from our group, me, my girlfriend, and our 20 person group of friends, boyfriends, and girlfriends walked to Woody's. Most of us were happy with the decision, but many did not want to go dancing upstairs and were set on staying at the downstairs bar area. When we got there, was no line even though we arrived 11:00 on a Saturday night. The bouncers at the front door were friendly and greeted us respectfully.

We started downstairs as we were sober, intended to keep it that way. The bartender was attentive and nice, but the bar was expensive; a rum and coke for my girlfriend plus a Yuengling for me came to $13. I also saw my friend's Corona was $6. This is all before tip. Our massive group was split into pieces, with the group of 4 that I came with huddled in a corner. A staff member approached us and asked if we wanted to go upstairs. We all awkwardly declined as it was $10 a head and we weren't in a dancing mood (we never actually are). The staff member asked if we were ever upstairs before and we all shook our heads. He said, ""give it a shot then"" and gave the 5 of us wristbands for free entry upstairs. Telling the rest of our clearly not ""very important people"" friends that we were going upstairs for a bit, we headed up.

There are two dance floors upstairs. The smaller one had more hip-hop songs with poles to dance on, while the bigger one had an elevated dancefloor with an amazing club light display and fog machine. Dancing requires alcohol though, so we got some shots from one of the shirtless bartenders in the boxer briefs. We started with shots of ""Grape Gatorade"" at $10 each and then ""Waffle Shots,"" which the bartender respectfully asked us what was in it and then made it for us (rather than telling us to order something else). I also wondered if the upstairs bars were more expensive, making our wristbands a form of bait and switch, but we had much more fun upstairs and stayed there nearly the entire time.

We had a blast dancing, and several of our friends trickled upstairs to dance with us. Everyone upstairs was having a great time; I even elbowed a girl in the face and after apologizing for my out of control dancing elbows, her and her boyfriend laughed it off. The crowd was fun, but as others have posted, it was 40% girls and 60% guys (40% which were straight like 90% of our group). Ignoring the 4th grade math problem I shamefully posed, if I was gay and looking for an exclusive gay club, I would be disappointed. 

My only complaints are the bathrooms, which are unisex. In theory, they were meant for gay men and women to pee together, but as I stated earlier, girls actually have to share the bathroom with drunk straight guys too. Also, we tried going back downstairs around 1:30am but rude bouncers told us to go the other way. When we came to the ""other way,"" a ruder bouncer yelled to go the ""other way out."" What Dumb and Dumber actually meant was, ""follow the exit signs out of the building,"" which I determined after asking Dumber some critical thinking questions. This is done to prevent crowds flowing back downstairs, but if I was drunker, I'd have no idea how to get out. Also, Woody's is expensive. We spent about $135 for 7 shots, 2 rum and cokes, and a beer. 

tl;dr Woody's is a fun time dancing with a good crowd mixed with heterosexual and homosexual guys and gals. It's also expensive, so pre-game first!",2015-09-13 18:25:36
